     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   23424   2013-11-15  10:29:51        01:49   98.6    0.3     62328     70892
   23424   2013-11-15  10:29:53        01:50   98.6    0.3     62328     71032
   23424   2013-11-15  10:29:54        01:51   98.6    0.3     62856     71372
   23424   2013-11-15  10:29:55        01:52   98.7    0.3     62856     71372
   23424   2013-11-15  10:29:56        01:53   98.7    0.3     62856     71508
   23424   2013-11-15  10:29:57        01:54   98.7    0.3     63120     71664
   23424   2013-11-15  10:29:58        01:55   98.8    0.3     63120     71808
   23424   2013-11-15  10:29:59        01:56   98.8    0.3     63384     72016
   23424   2013-11-15  10:30:00        01:57   98.8    0.3     63384     72016
   23424   2013-11-15  10:30:01        01:58   98.9    0.3     63648     72188
   23424   2013-11-15  10:30:02        01:59   98.9    0.3     63648     72336
   23424   2013-11-15  10:30:03        02:00   98.9    0.3     63912     72496
   23424   2013-11-15  10:30:04        02:01   99.0    0.3     64176     72636
   23424   2013-11-15  10:30:05        02:02   99.0    0.3     64440     72820
   23424   2013-11-15  10:30:06        02:03   99.0    0.3     64440     72972
   23424   2013-11-15  10:30:07        02:04   99.0    0.3     64704     73144
   23424   2013-11-15  10:30:08        02:05   99.1    0.3     64704     73280
   23424   2013-11-15  10:30:09        02:06   99.1    0.3     64968     73564
   23424   2013-11-15  10:30:10        02:07   99.1    0.3     64968     73564
   23424   2013-11-15  10:30:11        02:08   99.2    0.3     65232     73724
   23424   2013-11-15  10:30:12        02:09   99.2    0.3     65496     74044
   23424   2013-11-15  10:30:13        02:10   99.2    0.3     65496     74180
   23424   2013-11-15  10:30:14        02:11   99.2    0.4     65760     74376
   23424   2013-11-15  10:30:15        02:12   98.9    0.4     65760     74376
   23424   2013-11-15  10:30:16        02:14   98.2    0.4     66024     74540
   23424   2013-11-15  10:30:17        02:15   98.3    0.4     66024     74684
   23424   2013-11-15  10:30:18        02:16   98.3    0.4     66288     74824
   23424   2013-11-15  10:30:19        02:17   98.3    0.4     66288     74988
   23424   2013-11-15  10:30:20        02:18   98.3    0.4     66552     75152
   23424   2013-11-15  10:30:21        02:19   98.4    0.4     66816     75284
   23424   2013-11-15  10:30:22        02:20   98.4    0.4     66816     75464
   23424   2013-11-15  10:30:23        02:21   98.4    0.4     67080     75608
   23424   2013-11-15  10:30:24        02:22   98.4    0.4     67344     75784
   23424   2013-11-15  10:30:25        02:23   98.5    0.4     67344     75936
   23424   2013-11-15  10:30:26        02:24   98.5    0.4     67608     76076
   23424   2013-11-15  10:30:27        02:25   98.5    0.4     67608     76212
   23424   2013-11-15  10:30:28        02:26   98.5    0.4     67608     76212
   23424   2013-11-15  10:30:29        02:27   98.6    0.4     67872     76504
   23424   2013-11-15  10:30:31        02:28   98.6    0.4     68136     76504
   23424   2013-11-15  10:30:32        02:29   98.6    0.4     68136     76788
   23424   2013-11-15  10:30:33        02:30   98.6    0.4     68400     76920
   23424   2013-11-15  10:30:34        02:31   98.7    0.4     68400     77052
   23424   2013-11-15  10:30:35        02:32   98.7    0.4     68664     77052
   23424   2013-11-15  10:30:36        02:33   98.7    0.4     68664     77352
   23424   2013-11-15  10:30:37        02:34   98.7    0.4     68928     77580
   23424   2013-11-15  10:30:38        02:35   98.8    0.4     69192     77732
   23424   2013-11-15  10:30:39        02:36   98.8    0.4     69192     77908
   23424   2013-11-15  10:30:40        02:37   98.8    0.4     69456     78080
   23424   2013-11-15  10:30:41        02:38   98.8    0.4     69720     78240
   23424   2013-11-15  10:30:42        02:39   98.8    0.4     69720     78528
   23424   2013-11-15  10:30:43        02:40   98.9    0.4     69984     78528
   23424   2013-11-15  10:30:44        02:41   98.9    0.4     70248     78820
   23424   2013-11-15  10:30:45        02:42   98.9    0.4     70248     78952
   23424   2013-11-15  10:30:46        02:43   98.9    0.4     70512     79092
   23424   2013-11-15  10:30:47        02:44   99.0    0.4     70776     79224
   23424   2013-11-15  10:30:48        02:45   99.0    0.4     70776     79364
   23424   2013-11-15  10:30:49        02:46   99.0    0.4     71040     79732
   23424   2013-11-15  10:30:50        02:47   99.0    0.4     71304     79872
   23424   2013-11-15  10:30:51        02:48   99.0    0.4     71304     80056
   23424   2013-11-15  10:30:52        02:49   99.0    0.4     71568     80188
   23424   2013-11-15  10:30:53        02:50   99.1    0.4     71832     80400
   23424   2013-11-15  10:30:54        02:51   99.1    0.4     71832     80532
   23424   2013-11-15  10:30:55        02:52   99.1    0.4     72096     80680
   23424   2013-11-15  10:30:56        02:53   99.1    0.4     72096     80828
   23424   2013-11-15  10:30:57        02:55   98.6    0.4     72360     80828
   23424   2013-11-15  10:30:58        02:56   98.6    0.4     72360     81012
   23424   2013-11-15  10:30:59        02:57   98.6    0.4     72624     81152
   23424   2013-11-15  10:31:00        02:58   98.6    0.4     72624     81292
   23424   2013-11-15  10:31:01        02:59   98.7    0.4     72888     81456
   23424   2013-11-15  10:31:02        03:00   98.7    0.4     73152     81756
   23424   2013-11-15  10:31:03        03:01   98.7    0.4     73416     81932
   23424   2013-11-15  10:31:04        03:02   98.7    0.4     73416     81932
   23424   2013-11-15  10:31:05        03:03   98.8    0.4     73416     82076
   23424   2013-11-15  10:31:06        03:04   98.8    0.4     73680     82208
   23424   2013-11-15  10:31:07        03:05   98.8    0.4     73944     82408
   23424   2013-11-15  10:31:08        03:06   98.8    0.4     73944     82540
   23424   2013-11-15  10:31:10        03:07   98.8    0.4     74208     82712
   23424   2013-11-15  10:31:11        03:08   98.8    0.4     74472     82880
   23424   2013-11-15  10:31:12        03:09   98.9    0.4     74472     83024
   23424   2013-11-15  10:31:13        03:10   98.9    0.4     74736     83156
   23424   2013-11-15  10:31:14        03:11   98.9    0.4     74736     83288
   23424   2013-11-15  10:31:15        03:12   99.0    0.4     75000     83572
   23424   2013-11-15  10:31:16        03:13   99.0    0.4     75000     83708
   23424   2013-11-15  10:31:17        03:14   99.0    0.4     75264     83844
   23424   2013-11-15  10:31:18        03:15   99.0    0.4     75528     84004
   23424   2013-11-15  10:31:19        03:16   99.0    0.4     75528     84148
   23424   2013-11-15  10:31:20        03:17   99.1    0.4     75792     84328
   23424   2013-11-15  10:31:21        03:18   99.1    0.4     75792     84484
   23424   2013-11-15  10:31:22        03:19   99.1    0.4     76056     84620
   23424   2013-11-15  10:31:23        03:20   99.1    0.4     76320     84756
   23424   2013-11-15  10:31:24        03:21   99.1    0.4     76320     84892
   23424   2013-11-15  10:31:25        03:22   99.1    0.4     76584     85044
   23424   2013-11-15  10:31:26        03:23   99.2    0.4     76584     85176
   23424   2013-11-15  10:31:27        03:24   99.2    0.4     76848     85308
   23424   2013-11-15  10:31:28        03:25   99.2    0.4     76848     85460
   23424   2013-11-15  10:31:29        03:26   99.2    0.4     77112     85592
   23424   2013-11-15  10:31:30        03:27   99.2    0.4     77376     85908
   23424   2013-11-15  10:31:31        03:29   98.8    0.4     77376     85908
   23424   2013-11-15  10:31:32        03:30   98.8    0.4     77376     86064
   23424   2013-11-15  10:31:33        03:31   98.8    0.4     77640     86064
   23424   2013-11-15  10:31:34        03:32   98.8    0.4     77640     86212
   23424   2013-11-15  10:31:35        03:33   98.8    0.4     77904     86348
   23424   2013-11-15  10:31:36        03:34   98.9    0.4     78168     86628
   23424   2013-11-15  10:31:37        03:35   98.9    0.4     78168     86628
   23424   2013-11-15  10:31:38        03:36   98.9    0.4     78168     86784
   23424   2013-11-15  10:31:39        03:37   98.9    0.4     78432     86920
   23424   2013-11-15  10:31:40        03:38   98.9    0.4     78696     87224
   23424   2013-11-15  10:31:41        03:39   98.9    0.4     78960     87388
   23424   2013-11-15  10:31:42        03:40   99.0    0.4     78960     87532
   23424   2013-11-15  10:31:44        03:41   99.0    0.4     79224     87668
   23424   2013-11-15  10:31:45        03:42   99.0    0.4     79224     87668
   23424   2013-11-15  10:31:46        03:43   99.0    0.4     79224     87824
   23424   2013-11-15  10:31:47        03:44   99.0    0.4     79488     87960
   23424   2013-11-15  10:31:48        03:45   99.0    0.4     79488     88096
   23424   2013-11-15  10:31:49        03:46   99.0    0.4     79752     88232
   23424   2013-11-15  10:31:50        03:47   99.1    0.4     79752     88392
   23424   2013-11-15  10:31:51        03:48   99.1    0.4     80016     88392
   23424   2013-11-15  10:31:52        03:49   99.1    0.4     80280     88756
   23424   2013-11-15  10:31:53        03:50   99.1    0.4     80280     88756
   23424   2013-11-15  10:31:54        03:51   99.1    0.4     80280     88920
   23424   2013-11-15  10:31:55        03:52   99.1    0.4     80544     89056
   23424   2013-11-15  10:31:56        03:53   99.1    0.4     80544     89200
   23424   2013-11-15  10:31:57        03:54   99.2    0.4     80808     89200
   23424   2013-11-15  10:31:58        03:55   99.2    0.4     80808     89344
   23424   2013-11-15  10:31:59        03:56   99.2    0.4     81072     89484
   23424   2013-11-15  10:32:00        03:57   99.2    0.4     81336     89792
   23424   2013-11-15  10:32:01        03:58   99.2    0.4     81336     89948
   23424   2013-11-15  10:32:02        03:59   99.2    0.4     81600     90084
   23424   2013-11-15  10:32:03        04:00   99.2    0.4     81600     90244
   23424   2013-11-15  10:32:04        04:01   99.2    0.4     81864     90440
   23424   2013-11-15  10:32:05        04:02   99.3    0.5     82128     90580
   23424   2013-11-15  10:32:06        04:03   99.3    0.5     82128     90736
   23424   2013-11-15  10:32:07        04:04   99.3    0.5     82392     90880
   23424   2013-11-15  10:32:08        04:05   99.3    0.5     82392     90880
   23424   2013-11-15  10:32:09        04:06   99.3    0.5     82656     91180
   23424   2013-11-15  10:32:10        04:08   98.9    0.5     82656     91312
   23424   2013-11-15  10:32:11        04:09   98.9    0.5     82920     91468
   23424   2013-11-15  10:32:12        04:10   98.9    0.5     83184     91608
   23424   2013-11-15  10:32:13        04:11   98.9    0.5     83184     91760
   23424   2013-11-15  10:32:14        04:12   99.0    0.5     83448     92056
   23424   2013-11-15  10:32:15        04:13   99.0    0.5     83712     92216
   23424   2013-11-15  10:32:16        04:14   99.0    0.5     83712     92364
   23424   2013-11-15  10:32:17        04:15   99.0    0.5     83976     92524
   23424   2013-11-15  10:32:18        04:16   99.0    0.5     83976     92660
   23424   2013-11-15  10:32:19        04:17   99.0    0.5     84240     92928
   23424   2013-11-15  10:32:20        04:18   99.0    0.5     84240     92928
   23424   2013-11-15  10:32:21        04:19   99.0    0.5     84504     93140
   23424   2013-11-15  10:32:22        04:20   99.1    0.5     84768     93300
   23424   2013-11-15  10:32:23        04:21   99.1    0.5     84768     93432
   23424   2013-11-15  10:32:25        04:22   99.1    0.5     85032     93780
   23424   2013-11-15  10:32:26        04:23   99.1    0.5     85296     93912
   23424   2013-11-15  10:32:27        04:24   99.1    0.5     85296     93912
   23424   2013-11-15  10:32:28        04:25   99.1    0.5     85560     94044
   23424   2013-11-15  10:32:29        04:26   99.1    0.5     85560     94180
   23424   2013-11-15  10:32:30        04:27   99.1    0.5     85824     94368
   23424   2013-11-15  10:32:31        04:28   99.2    0.5     86088     94516
   23424   2013-11-15  10:32:32        04:29   99.2    0.5     86088     94656
   23424   2013-11-15  10:32:33        04:30   99.2    0.5     86352     94840
   23424   2013-11-15  10:32:34        04:31   99.2    0.5     86352     94992
   23424   2013-11-15  10:32:35        04:32   99.2    0.5     86616     95140
   23424   2013-11-15  10:32:36        04:33   99.2    0.5     86616     95316
   23424   2013-11-15  10:32:37        04:34   99.2    0.5     86880     95520
   23424   2013-11-15  10:32:38        04:35   99.2    0.5     87144     95520
   23424   2013-11-15  10:32:39        04:36   99.2    0.5     87144     95652
   23424   2013-11-15  10:32:40        04:37   99.3    0.5     87144     95652
   23424   2013-11-15  10:32:41        04:38   99.3    0.5     87144     95828
   23424   2013-11-15  10:32:42        04:39   99.3    0.5     87408     95984
   23424   2013-11-15  10:32:43        04:40   99.3    0.5     87672     96152
   23424   2013-11-15  10:32:44        04:41   99.3    0.5     87936     96284
   23424   2013-11-15  10:32:45        04:42   99.3    0.5     87936     96428
   23424   2013-11-15  10:32:46        04:43   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:47        04:44   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:48        04:45   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:49        04:46   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:50        04:47   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:51        04:48   99.3    0.4     69124     77268
   23424   2013-11-15  10:32:52        04:50   99.0    0.4     69124     77268
   23424   2013-11-15  10:32:53        04:51   99.0    0.4     69124     77268
   23424   2013-11-15  10:32:54        04:52   99.0    0.4     69124     77268
   23424   2013-11-15  10:32:55        04:53   99.0    0.4     69124     77268
   23424   2013-11-15  10:32:56        04:54   99.0    0.4     69124     77268
   23424   2013-11-15  10:32:57        04:55   99.1    0.4     69124     77268
   23424   2013-11-15  10:32:58        04:56   99.1    0.4     69124     77268
   23424   2013-11-15  10:32:59        04:57   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:00        04:58   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:01        04:59   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:02        05:00   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:03        05:01   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:04        05:02   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:06        05:03   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:07        05:04   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:08        05:05   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:09        05:06   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:10        05:07   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:11        05:08   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:12        05:09   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:13        05:10   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:14        05:11   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:15        05:12   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:16        05:13   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:17        05:14   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:18        05:15   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:19        05:16   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:20        05:17   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:21        05:18   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:22        05:19   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:23        05:20   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:24        05:21   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:25        05:22   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:26        05:23   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:27        05:24   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:28        05:25   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:29        05:26   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:30        05:27   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:31        05:28   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:32        05:29   99.4    0.4     69124     77268
   23424   2013-11-15  10:33:33        05:31   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:34        05:32   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:35        05:33   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:36        05:34   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:37        05:35   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:38        05:36   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:39        05:37   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:40        05:38   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:41        05:39   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:42        05:40   99.1    0.4     69124     77268
   23424   2013-11-15  10:33:43        05:41   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:44        05:42   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:45        05:43   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:46        05:44   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:48        05:45   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:49        05:46   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:50        05:47   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:51        05:48   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:52        05:49   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:53        05:50   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:54        05:51   99.2    0.4     69124     77268
   23424   2013-11-15  10:33:55        05:52   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:56        05:53   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:57        05:54   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:58        05:55   99.3    0.4     69124     77268
   23424   2013-11-15  10:33:59        05:56   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:00        05:57   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:01        05:58   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:02        05:59   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:03        06:00   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:04        06:01   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:05        06:02   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:06        06:03   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:07        06:04   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:08        06:05   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:09        06:06   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:10        06:07   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:11        06:08   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:12        06:09   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:13        06:10   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:14        06:12   99.1    0.4     69124     77268
   23424   2013-11-15  10:34:15        06:13   99.1    0.4     69124     77268
   23424   2013-11-15  10:34:16        06:14   99.1    0.4     69124     77268
   23424   2013-11-15  10:34:17        06:15   99.1    0.4     69124     77268
   23424   2013-11-15  10:34:18        06:16   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:19        06:17   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:20        06:18   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:21        06:19   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:22        06:20   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:23        06:21   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:24        06:22   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:25        06:23   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:26        06:24   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:27        06:25   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:29        06:26   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:30        06:27   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:31        06:28   99.2    0.4     69124     77268
   23424   2013-11-15  10:34:32        06:29   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:33        06:30   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:34        06:31   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:35        06:32   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:36        06:33   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:37        06:34   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:38        06:35   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:39        06:36   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:40        06:37   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:41        06:38   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:42        06:39   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:43        06:40   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:44        06:41   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:45        06:42   99.3    0.4     69124     77268
   23424   2013-11-15  10:34:46        06:43   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:47        06:44   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:48        06:45   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:49        06:46   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:50        06:47   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:51        06:48   99.4    0.4     69124     77268
   23424   2013-11-15  10:34:52        06:49   99.4    0.4     69124     77268
